종목코드,7/3/23,7/4/23,7/5/23,7/6/23,7/7/23,7/10/23,7/11/23,7/12/23,7/13/23,7/14/23,7/17/23,7/18/23,7/19/23,7/20/23,7/21/23,7/24/23,7/25/23,7/26/23,7/27/23,7/28/23,7/31/23,8/1/23,8/2/23,8/3/23,8/4/23,8/7/23,8/8/23,8/9/23,8/10/23,8/11/23,8/14/23,8/15/23,8/16/23,8/17/23,8/18/23,8/21/23,8/22/23,8/23/23,8/24/23,8/25/23,8/28/23,8/29/23,8/30/23,8/31/23,9/1/23,9/4/23,9/5/23,9/6/23,9/7/23,9/8/23,9/11/23,9/12/23,9/13/23,9/14/23,9/15/23,9/18/23,9/19/23,9/20/23,9/21/23,9/22/23,9/25/23,9/26/23,9/27/23,9/28/23,9/29/23,10/2/23,10/3/23,10/4/23,10/5/23,10/6/23,10/9/23,10/10/23,10/11/23,10/12/23,10/13/23,10/16/23,10/17/23,10/18/23,10/19/23,10/20/23,10/23/23,10/24/23,10/25/23,10/26/23,10/27/23,10/30/23,10/31/23,11/1/23,11/2/23,11/3/23,11/6/23,11/7/23,11/8/23,11/9/23,11/10/23,11/13/23,11/14/23,11/15/23,11/16/23,11/17/23,11/20/23,11/21/23,11/22/23,11/23/23,11/24/23,11/27/23,11/28/23,11/29/23,11/30/23,12/1/23,12/4/23,12/5/23,12/6/23,12/7/23,12/8/23,12/11/23,12/12/23,12/13/23,12/14/23,12/15/23,12/18/23,12/19/23,12/20/23,12/21/23,12/22/23
42000,0,1,2,1,1,1,0,1,2,1,2,1,2,2,2,2,2,2,1,1,0,1,2,2,1,2,2,1,1,1,2,0,0,2,2,1,2,2,1,2,0,1,1,2,2,1,2,1,2,2,2,2,2,1,2,2,2,1,2,0,2,2,1,0,0,0,0,2,2,1,0,2,1,1,1,2,1,1,2,2,2,1,0,2,2,1,2,1,1,1,0,1,1,2,0,2,1,1,1,1,1,1,1,1,0,2,1,2,1,1,0,2,1,1,1,1,1,2,2,1,1,2,0,1,0
30520,0,2,2,0,2,2,1,0,1,0,1,1,2,2,2,2,2,2,1,1,1,1,0,2,1,1,2,0,2,1,1,0,1,2,1,1,1,2,1,2,2,1,1,2,2,0,0,1,1,2,0,0,2,1,2,0,2,0,2,2,0,2,1,0,0,0,0,2,2,1,0,2,1,0,2,2,1,2,2,0,2,1,0,2,2,1,2,1,1,1,1,2,1,2,1,2,1,1,1,0,1,1,0,1,1,2,2,2,1,1,2,2,2,2,1,2,0,0,0,1,2,1,2,2,2
53030,0,2,2,2,2,2,1,1,1,0,0,2,1,1,1,2,2,2,1,2,1,1,2,1,0,2,2,1,1,0,2,0,2,2,2,2,2,0,1,2,2,1,0,2,2,0,1,2,2,1,1,2,0,2,1,0,2,2,2,2,0,0,0,0,0,0,0,2,0,1,0,2,1,0,1,2,0,2,2,2,0,1,2,2,0,1,0,0,1,1,1,2,0,2,2,2,0,1,0,0,1,1,2,1,2,0,0,2,2,1,2,1,2,1,0,0,0,2,1,2,1,1,2,2,1
267980,0,2,2,2,2,1,1,2,1,2,0,2,1,0,0,2,2,2,1,2,0,1,0,0,0,1,2,0,1,2,1,0,1,1,0,2,2,1,2,1,1,1,2,2,0,2,2,2,1,1,2,1,1,2,0,1,2,0,2,1,0,1,2,0,0,0,0,0,0,1,0,0,2,0,2,1,0,0,0,0,1,1,0,1,2,0,0,1,2,0,0,2,1,1,0,0,1,0,0,2,0,2,0,2,0,0,2,2,2,0,2,1,1,2,1,2,2,0,0,2,0,1,1,2,2
137400,0,1,2,2,1,1,1,1,0,2,1,1,2,1,1,1,0,2,2,1,1,0,2,1,2,2,1,1,2,0,2,0,2,1,2,1,0,2,1,0,1,1,1,2,1,1,2,2,2,0,2,2,2,1,1,2,2,1,2,2,2,2,1,0,0,0,0,2,1,0,0,2,1,1,2,2,2,2,2,2,0,1,2,2,0,1,2,2,1,1,1,2,2,1,2,2,1,2,0,2,1,0,1,1,0,2,0,1,1,2,2,2,1,1,2,0,1,2,1,0,1,0,1,2,2
68240,0,2,2,2,0,2,1,2,0,2,1,2,1,1,2,2,2,2,1,0,1,1,1,2,2,1,2,1,1,1,1,0,0,2,0,1,1,1,2,2,1,1,2,2,1,0,2,0,2,1,1,1,2,0,1,2,1,2,1,2,1,2,2,0,0,0,0,2,2,1,0,2,1,1,2,2,1,2,2,2,1,1,2,2,1,0,1,2,1,0,1,1,0,1,2,2,1,1,0,0,1,1,2,0,2,2,0,2,1,0,2,2,0,0,1,2,1,2,1,2,0,0,0,2,0
216080,0,1,1,1,2,2,1,0,2,1,1,1,1,2,1,2,2,2,1,2,0,1,2,1,2,0,2,1,2,1,2,0,2,2,2,2,1,2,1,2,1,1,0,0,1,1,1,2,2,1,0,2,1,2,2,1,1,2,2,0,2,1,2,0,0,0,0,2,2,1,0,2,1,1,2,2,0,2,2,2,2,1,2,1,2,1,0,2,1,2,1,2,2,2,2,2,1,1,0,2,1,1,2,1,2,2,2,2,0,1,2,2,0,2,1,1,1,2,2,2,2,1,2,2,1
13120,0,2,2,2,0,1,2,0,1,1,1,2,0,0,1,0,2,2,2,0,0,0,1,1,1,0,2,0,1,0,0,0,1,2,2,1,0,2,1,2,1,2,0,0,2,0,1,0,2,0,0,2,0,2,2,1,0,0,2,0,0,2,0,0,0,0,0,2,0,0,0,0,1,1,0,0,1,0,2,0,2,0,1,0,2,1,2,1,0,0,1,0,0,2,2,0,1,2,1,0,1,1,0,0,1,1,2,2,2,2,1,2,2,0,2,0,0,2,0,1,0,0,0,0,1
95660,0,1,2,2,2,2,0,0,0,1,0,2,0,1,1,2,2,2,1,2,1,1,2,2,1,1,2,1,1,1,1,0,2,0,2,0,1,2,1,1,0,1,2,2,1,1,1,2,1,1,2,1,1,2,1,2,1,2,2,2,2,2,2,0,0,0,0,2,2,1,0,2,2,2,1,2,1,2,2,0,2,1,1,1,2,1,2,2,1,1,1,2,1,2,2,2,1,1,0,2,1,0,2,2,0,2,0,2,1,1,1,2,1,2,0,2,2,2,1,2,2,2,0,2,2
60150,0,2,2,2,1,1,1,1,1,2,1,2,2,1,0,2,2,2,1,0,1,0,0,1,1,1,1,1,2,2,2,0,2,1,0,0,0,0,1,2,1,0,0,0,2,2,2,2,2,1,0,0,0,1,0,2,0,0,2,0,2,2,1,0,0,0,0,2,2,1,0,2,1,1,2,2,1,2,2,2,1,1,0,2,0,0,2,1,1,1,1,2,0,1,2,2,1,1,1,0,1,0,0,2,2,0,2,2,0,0,2,0,0,1,1,2,1,0,1,2,0,0,0,2,1
61970,0,1,2,2,2,2,1,1,1,1,1,2,2,1,2,0,2,2,1,0,2,1,2,0,2,2,2,1,2,2,2,0,0,1,1,2,2,2,1,2,0,1,0,0,1,2,2,2,2,0,2,1,1,1,0,2,2,2,2,1,2,2,1,0,0,0,0,2,0,0,0,0,1,0,2,2,1,2,2,0,0,1,2,2,1,2,2,1,1,1,1,2,0,1,0,2,1,2,0,1,0,2,0,2,1,1,1,2,1,1,2,2,0,1,1,2,1,0,1,2,1,1,2,2,2
95610,0,1,2,2,2,2,1,0,1,1,1,2,2,0,2,2,0,2,1,1,0,0,2,2,2,2,2,1,2,0,2,0,1,0,2,1,2,2,1,2,2,1,1,2,1,0,2,2,1,2,2,1,1,1,0,2,1,2,2,1,0,0,2,0,0,0,0,2,0,0,0,2,1,0,1,2,1,0,2,1,0,1,1,2,2,1,2,1,1,2,1,0,0,0,1,2,0,2,1,1,1,0,2,2,2,1,0,2,0,2,2,2,0,2,1,0,1,1,0,2,0,1,0,2,1
89970,0,2,2,2,2,1,1,1,1,0,2,2,2,0,1,1,2,2,1,1,2,0,2,2,2,2,2,1,2,1,2,0,2,2,2,1,2,1,2,2,1,1,2,2,1,2,1,2,2,0,2,2,2,1,1,0,2,1,2,1,2,2,1,0,0,0,0,2,2,2,0,2,1,1,1,2,1,2,2,2,0,2,1,2,0,2,2,2,1,1,1,2,2,2,0,1,1,1,1,1,2,1,1,2,0,2,0,0,1,1,2,2,2,2,1,1,2,0,0,2,0,2,0,2,1
36810,0,1,2,2,0,2,1,1,1,1,1,1,1,1,1,2,2,2,1,1,2,1,2,2,2,2,2,0,2,2,2,0,2,1,2,0,2,0,0,2,1,1,1,2,1,2,1,2,0,2,2,1,2,1,1,2,2,0,2,1,1,2,1,0,0,0,0,2,0,1,0,2,1,0,2,0,1,2,2,2,2,1,0,2,2,2,2,1,1,2,1,1,0,0,2,2,1,1,1,2,0,0,1,2,0,1,1,2,1,1,1,2,1,2,1,1,2,0,2,2,0,2,2,1,2
348210,0,1,2,2,0,2,1,1,0,1,1,2,0,1,2,2,1,2,1,1,2,1,2,1,2,0,2,1,2,1,2,0,1,1,0,1,2,1,1,2,0,0,1,1,1,0,0,2,1,2,1,2,2,1,2,2,2,0,2,1,2,2,0,0,0,0,0,2,1,2,0,2,0,1,0,2,1,2,2,2,0,1,2,2,0,0,2,1,1,0,1,2,2,1,0,2,1,1,2,1,0,1,1,0,1,0,0,2,1,0,0,2,1,2,1,0,1,1,1,2,0,2,1,2,2
330860,0,1,2,2,2,2,1,1,1,1,2,1,1,2,2,2,2,2,1,1,1,0,2,2,2,1,2,1,2,2,2,0,0,1,2,2,2,0,1,2,2,1,1,2,1,2,1,2,2,2,2,2,1,2,1,2,0,2,2,0,0,2,1,0,0,0,0,2,0,1,0,2,1,1,0,2,1,2,2,2,2,1,0,2,2,0,2,0,1,1,1,1,2,2,2,2,1,1,1,1,0,2,1,2,0,1,1,1,1,2,2,1,1,2,1,2,1,1,2,2,1,0,2,2,2
263720,0,2,1,2,2,1,1,1,1,0,2,2,0,2,2,2,2,2,1,0,1,1,2,2,1,1,2,1,1,2,1,0,2,1,2,0,2,2,1,2,2,1,1,2,1,1,2,2,1,2,1,0,1,2,0,2,2,2,1,2,2,2,1,0,0,0,0,2,2,1,0,2,0,1,2,2,1,2,2,2,0,1,1,2,0,1,2,2,1,1,1,0,1,2,2,2,1,1,0,0,1,2,0,1,1,2,0,1,2,1,1,2,1,1,1,2,1,2,2,2,1,1,2,1,1
143240,0,2,2,2,2,1,0,1,1,1,2,2,0,2,2,2,2,2,1,1,2,1,0,1,2,2,2,1,1,1,0,0,2,0,1,2,2,2,1,1,0,1,1,0,1,1,0,1,2,0,0,0,1,0,1,1,2,2,2,1,2,0,2,0,0,0,0,2,1,2,0,2,0,0,2,1,0,2,0,2,1,0,1,2,2,2,0,0,0,1,0,2,0,2,2,2,2,0,0,0,1,2,0,2,0,2,0,0,2,0,0,2,0,2,0,0,0,1,0,1,2,0,1,0,0
91700,0,2,1,2,2,2,1,0,0,0,1,2,2,2,2,2,2,2,1,2,0,2,2,0,2,0,0,0,1,1,0,0,0,1,0,1,2,1,2,0,0,0,0,0,1,2,1,0,2,0,0,1,2,1,0,2,0,0,2,0,2,0,0,0,0,0,0,2,1,0,0,1,1,1,0,0,0,2,1,1,1,1,0,0,0,1,2,1,1,2,1,2,0,0,2,2,1,2,0,0,0,2,0,0,0,1,0,2,0,2,2,0,0,0,1,0,1,0,1,2,0,0,1,2,1
67000,0,2,2,2,2,1,1,2,0,2,0,2,2,0,2,2,2,2,1,0,1,2,0,2,0,1,2,1,1,1,2,0,2,2,2,0,2,2,1,2,1,1,0,2,0,2,2,1,2,0,1,1,2,1,2,0,2,2,2,2,2,2,1,0,0,0,0,2,2,1,0,2,1,1,2,2,1,2,2,2,2,1,1,2,1,0,2,1,1,1,1,2,1,1,2,2,1,1,0,2,1,1,2,1,2,1,1,2,2,2,1,0,1,2,2,2,1,1,1,2,0,0,1,1,2
204270,0,2,1,1,1,2,1,1,1,2,2,2,1,1,1,2,2,2,1,1,2,1,2,1,2,2,2,0,2,1,1,0,2,1,2,2,1,1,1,0,0,1,2,1,0,1,1,1,1,2,1,2,1,2,0,0,2,1,2,2,2,0,1,0,0,0,0,2,2,1,0,2,1,0,2,2,1,1,2,1,1,0,1,2,2,1,2,1,1,1,0,2,1,2,2,2,1,1,1,0,1,0,2,1,2,0,2,2,0,2,2,2,1,1,2,1,1,2,2,2,1,2,0,1,2
32190,0,0,2,2,2,2,1,0,0,1,2,2,2,1,2,2,2,2,1,1,1,1,2,1,1,1,0,0,1,2,1,0,2,2,2,2,2,2,0,0,1,1,2,1,1,2,2,2,2,1,1,2,0,2,1,2,0,0,2,0,2,2,1,0,0,0,0,2,2,1,0,1,1,1,0,2,2,0,2,2,2,1,1,2,0,1,2,1,1,1,1,2,2,1,2,2,0,1,2,2,0,1,0,2,1,2,2,2,1,2,0,2,0,1,1,1,1,2,1,1,1,0,0,2,1
131370,0,2,2,2,2,0,0,1,1,2,1,2,0,0,2,2,2,2,1,1,1,2,2,1,1,2,2,1,1,0,2,0,2,0,2,1,0,1,1,2,0,1,1,0,2,1,2,2,0,2,0,0,2,0,1,2,2,2,2,0,1,1,0,0,0,0,0,2,1,1,0,2,1,1,2,2,1,2,2,2,1,1,2,2,1,2,2,2,1,1,2,1,2,0,1,2,1,1,0,2,1,1,2,0,2,2,0,2,2,0,2,1,1,1,2,2,0,0,2,0,2,1,0,1,0
321550,0,2,2,2,2,2,0,2,1,2,0,2,1,2,1,2,2,2,1,1,2,1,2,1,2,0,2,1,2,1,2,0,2,2,0,0,2,2,1,0,0,1,1,0,2,0,0,1,2,1,2,1,2,2,1,2,1,2,2,2,2,1,1,0,0,0,0,2,0,1,0,2,1,1,0,2,0,2,2,2,2,1,2,2,2,1,2,1,0,1,1,0,2,0,2,2,1,1,0,0,1,1,2,1,1,2,2,2,0,0,0,1,1,1,2,0,1,0,0,1,1,1,1,2,0
347860,0,2,2,2,2,1,0,2,1,0,1,1,1,2,2,2,2,2,1,1,1,1,1,2,1,1,2,1,2,1,2,0,2,2,1,1,2,2,1,2,2,1,0,2,2,1,0,1,1,2,2,2,2,0,0,1,2,2,2,2,2,2,1,0,0,0,0,2,2,1,0,2,1,1,2,2,1,2,2,0,2,1,1,2,1,1,2,1,1,1,1,2,0,0,2,2,1,1,1,2,1,1,2,1,2,2,0,1,0,0,2,2,0,1,0,1,2,2,1,2,2,2,2,2,1
3800,0,2,2,0,2,2,0,2,0,0,0,0,2,0,0,1,2,2,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,1,2,0,0,0,0,2,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,2,0,2,2,2,0,0,0,0,0,2,1,0,2,1,1,0,0,0,1,2,2,0,1,0,2,0,1,0,0,1,0,1,1,0,1,2,2,0,0,2,1,1,0,2,0,0,0,2,0,0,0,0,0,0,2,0,1,2,1,0,1,1,2,1,0,2
32300,0,1,2,2,0,0,0,0,1,2,2,2,1,1,1,2,2,2,1,0,1,1,2,1,2,2,2,1,1,0,2,0,2,2,2,1,1,2,1,2,2,1,1,2,2,2,2,0,2,1,1,0,2,0,2,2,2,2,2,2,0,2,1,0,0,0,0,2,2,1,0,2,1,1,2,2,1,2,2,2,1,1,1,2,1,1,0,2,1,0,1,1,1,2,1,1,0,2,2,2,2,1,2,2,2,1,2,2,0,1,2,1,1,2,1,2,2,2,1,2,1,1,2,2,2
122450,0,2,2,2,1,2,1,2,0,0,2,2,0,2,1,2,1,2,2,1,0,1,2,1,1,0,2,2,1,2,2,0,0,2,0,1,2,2,2,2,0,1,0,0,2,0,0,0,2,2,1,0,0,1,1,0,1,2,2,1,2,2,1,0,0,0,0,1,2,0,0,2,0,1,2,1,0,1,2,2,0,0,2,2,2,2,1,0,1,1,2,2,1,0,0,0,1,0,0,1,0,0,1,2,2,2,1,2,1,1,0,2,0,0,2,0,1,0,2,1,0,2,1,2,2
206640,0,1,1,2,0,2,1,1,0,1,1,2,1,2,2,0,2,2,1,1,2,1,2,1,1,2,1,1,0,0,1,0,1,2,2,2,1,0,1,1,1,1,1,1,2,2,0,2,1,1,1,2,2,2,0,1,2,2,2,1,1,0,0,0,0,0,0,2,2,1,0,0,0,1,0,2,1,2,2,2,0,1,2,2,0,2,0,1,1,1,1,1,2,2,0,2,1,1,1,2,1,2,1,1,1,1,2,2,1,1,0,1,2,1,0,2,1,0,1,2,0,1,1,2,2
15750,0,1,1,1,1,1,1,1,0,1,2,1,2,2,1,2,1,2,2,1,2,2,2,2,2,2,2,1,2,1,2,0,2,2,1,2,0,2,2,2,1,1,1,2,2,0,2,2,2,2,2,2,0,1,1,2,2,1,2,0,1,2,1,0,0,0,0,2,0,1,0,2,1,0,2,2,0,1,2,2,1,1,2,2,1,2,2,0,1,1,1,2,2,0,2,2,1,1,1,2,2,1,1,2,1,0,1,2,2,2,2,2,0,2,1,2,1,2,1,1,1,2,1,1,2
60720,0,2,0,2,1,2,1,1,2,1,0,0,2,1,2,2,0,2,1,2,1,1,2,2,2,2,2,2,2,1,2,0,2,0,2,1,2,0,0,2,2,1,1,2,1,2,2,2,2,2,1,2,2,1,2,2,1,1,2,0,0,2,1,0,0,0,0,2,2,1,0,0,1,1,2,2,1,2,2,2,0,1,2,2,1,0,2,2,1,0,1,0,2,1,1,2,1,2,0,1,0,0,2,2,2,2,0,1,2,0,0,2,1,2,0,0,1,1,0,2,1,0,0,2,1
43150,0,2,1,2,2,1,2,1,2,1,2,2,2,2,2,2,2,2,1,1,1,0,2,1,2,2,1,1,2,0,2,0,2,2,1,2,0,2,1,2,0,1,0,0,1,0,0,2,2,1,0,2,1,2,2,0,2,0,2,1,2,2,0,0,0,0,0,2,1,1,0,2,0,1,2,1,1,0,2,0,2,1,2,2,1,0,2,1,1,0,1,2,1,2,2,2,1,1,1,0,1,2,2,2,2,1,2,0,2,2,0,2,0,0,0,1,0,1,1,2,2,1,1,0,2
6730,0,1,1,2,2,1,2,0,1,2,1,0,2,0,1,2,2,2,1,1,2,1,2,1,2,0,0,0,1,2,1,0,2,0,2,0,0,0,1,2,0,1,1,1,2,0,2,2,2,1,0,2,2,2,1,2,2,0,2,2,0,2,0,0,0,0,0,2,2,1,0,2,1,0,2,1,1,1,2,0,0,1,1,2,1,0,1,0,1,1,1,0,2,0,2,0,1,1,1,2,0,0,2,2,2,1,1,2,1,0,2,2,1,0,1,0,0,1,1,2,1,0,1,1,1
89030,0,1,2,2,0,2,1,1,1,2,1,0,2,1,2,2,2,0,1,0,2,2,2,2,2,0,2,1,2,2,0,0,2,1,1,2,2,1,1,2,2,0,1,0,1,2,2,2,2,2,1,2,2,1,1,2,2,2,2,1,1,2,1,0,0,0,0,2,0,1,0,2,1,1,1,2,1,2,2,1,2,1,1,2,2,1,1,1,1,2,1,0,2,2,1,2,0,1,1,2,1,2,0,2,1,1,2,2,2,1,0,2,2,2,1,2,1,1,2,2,1,1,1,1,2
348150,0,2,0,2,2,2,1,1,1,2,2,2,1,0,1,2,2,2,1,1,2,1,2,1,2,0,2,1,0,0,2,0,2,2,2,1,2,0,1,2,2,1,1,1,2,2,0,1,2,1,1,2,2,1,1,2,2,2,2,2,2,2,1,0,0,0,0,2,2,1,0,2,1,1,2,2,2,2,2,2,0,1,1,2,2,1,2,1,1,1,1,2,1,2,2,2,1,1,1,1,2,1,2,0,2,2,1,2,1,0,0,1,2,0,0,2,2,2,1,0,0,1,0,0,1
319400,0,1,2,2,1,2,0,0,0,2,0,2,1,2,2,2,2,2,1,1,1,1,2,2,1,0,2,1,1,1,2,0,2,2,2,1,2,1,0,2,1,0,0,0,1,1,1,1,2,1,2,2,2,1,1,2,2,2,2,2,2,2,1,0,0,0,0,2,2,1,0,2,1,1,2,2,1,2,2,2,1,1,0,2,2,1,2,2,1,1,1,1,2,1,2,1,1,1,2,2,0,1,0,2,0,2,0,1,0,2,2,2,1,2,1,2,2,2,0,1,0,1,0,2,2
232140,0,1,2,2,2,2,1,1,1,1,1,2,2,1,2,2,2,2,1,1,1,1,2,2,2,2,2,1,2,0,2,0,2,1,0,0,2,1,1,2,0,1,1,1,1,2,2,2,2,2,1,2,0,1,0,2,0,2,2,0,2,0,1,0,0,0,0,2,0,1,0,2,1,0,0,2,1,2,2,2,1,1,2,2,2,1,2,2,1,1,1,1,2,0,0,2,1,1,0,1,0,0,0,2,1,1,0,2,1,2,2,2,1,2,1,2,1,1,1,2,1,1,0,1,1
83790,0,2,0,2,0,2,1,1,2,0,2,2,1,2,0,2,2,2,1,1,1,1,2,1,2,2,1,1,1,1,2,0,2,2,2,1,0,2,1,1,0,2,1,2,2,2,1,2,2,1,0,2,2,0,1,2,2,2,2,1,2,2,1,0,0,0,0,2,1,1,0,2,0,2,2,2,1,2,2,1,1,0,1,2,1,1,2,2,1,2,1,1,1,2,2,2,0,1,0,1,0,0,2,0,2,2,0,2,1,2,2,0,0,2,1,1,1,2,0,2,0,1,1,2,1
299030,0,1,2,1,2,1,1,1,1,2,2,1,2,0,1,1,2,2,2,1,1,2,2,2,2,2,1,1,2,0,1,0,2,1,1,1,2,2,1,2,1,2,1,1,1,0,0,2,2,2,2,2,2,1,1,0,2,1,2,2,2,2,1,0,0,0,0,2,2,1,0,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,1,2,1,2,1,0,1,1,1,2,0,1,1,2,2,2,2,0,2,0,1,2,1,1,1,1,2,0,2
49070,0,0,2,2,2,2,1,2,1,2,1,2,2,1,2,2,2,2,1,0,1,1,2,2,1,2,2,0,2,1,2,0,2,0,1,2,2,0,1,2,1,1,1,1,2,0,1,2,1,2,2,2,1,1,2,2,2,0,2,1,0,2,1,0,0,0,0,2,2,1,0,0,1,1,2,2,1,2,2,2,2,1,2,2,1,1,2,1,1,1,1,2,0,0,1,2,1,1,1,2,1,0,0,2,0,1,1,2,1,2,2,2,1,2,1,1,2,1,1,0,1,2,1,2,2
67310,0,0,2,2,2,2,1,1,1,2,0,1,2,2,2,0,0,2,1,1,2,1,2,0,2,2,2,0,2,0,2,0,2,1,1,2,0,1,1,0,2,1,1,1,1,1,1,1,1,2,2,0,2,1,2,2,0,2,2,2,2,2,1,0,0,0,0,2,1,1,0,2,1,1,1,2,1,2,2,1,2,1,0,2,2,2,2,1,1,0,1,1,2,2,1,2,1,1,2,2,0,2,1,2,1,0,1,2,1,2,2,2,1,2,1,2,1,0,1,2,1,2,0,0,2
36030,0,2,2,2,0,1,1,0,0,2,1,2,2,2,0,2,2,2,1,1,1,1,2,2,0,1,2,2,1,0,0,0,2,2,0,1,1,2,1,2,1,1,1,2,0,0,2,1,2,0,0,2,0,2,1,1,2,0,2,2,0,1,1,0,0,0,0,2,2,1,0,2,1,0,0,0,1,2,2,2,1,1,1,2,0,1,1,0,1,1,1,0,0,1,0,2,2,1,1,2,1,1,0,2,1,1,2,1,2,1,2,2,1,2,1,0,0,1,1,2,0,2,1,2,2
121800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33310,0,2,2,0,1,2,0,2,0,2,2,2,0,2,1,2,2,2,1,1,1,1,0,1,2,2,0,1,1,0,0,0,0,2,0,1,2,2,2,0,0,1,1,2,2,2,0,2,0,2,1,2,2,1,2,2,0,2,2,0,0,0,0,0,0,0,0,2,0,1,0,2,2,1,2,2,0,2,1,2,0,1,1,2,2,2,2,1,1,2,1,2,1,2,2,2,1,1,0,0,1,0,2,2,0,1,1,2,2,2,2,0,0,1,0,2,1,2,1,2,1,2,2,2,2
86390,0,1,2,2,2,2,1,1,0,2,1,1,2,1,2,2,2,2,1,1,0,0,1,2,2,1,2,1,0,2,0,0,1,2,2,1,0,0,2,2,0,1,1,1,1,0,0,2,0,0,2,0,2,1,2,2,2,1,2,2,0,2,0,0,0,0,0,2,2,1,0,2,1,1,0,2,1,1,2,2,1,1,2,2,2,0,2,2,1,1,1,2,0,0,2,2,1,1,1,2,0,1,1,2,0,0,0,2,1,0,2,2,0,2,1,1,1,1,1,2,1,1,1,1,1
78020,0,0,2,2,2,0,0,0,1,0,2,2,2,2,2,2,2,2,0,1,1,1,2,0,1,0,2,1,0,0,2,0,2,2,2,1,0,2,2,0,0,1,0,0,2,0,0,0,2,0,0,0,2,2,1,0,1,2,1,2,2,0,1,0,0,0,0,2,1,1,0,0,1,2,0,0,1,1,2,2,2,1,1,2,0,2,0,1,1,0,1,2,2,0,2,2,1,1,0,2,1,1,0,0,2,1,0,0,0,1,1,1,0,1,2,0,2,2,1,1,2,1,0,2,1
102710,0,0,2,2,2,2,1,1,0,0,0,1,2,2,2,0,2,2,1,1,0,2,2,2,2,2,0,1,2,1,2,0,2,1,1,2,2,2,1,2,0,0,0,1,1,0,0,2,2,0,2,0,2,1,2,2,0,2,2,1,2,2,2,0,0,0,0,2,2,1,0,0,1,1,0,2,0,2,0,2,2,1,2,2,2,0,0,1,1,1,1,1,0,2,2,1,1,1,1,0,2,1,1,0,2,1,0,0,1,2,2,2,0,2,1,0,1,1,0,2,1,0,2,1,1
314130,0,2,2,2,2,2,2,1,1,2,2,2,1,2,1,2,2,2,1,1,0,1,2,1,2,1,2,1,0,1,2,0,2,0,2,1,1,2,1,2,2,2,1,2,2,2,2,1,2,1,1,1,2,2,1,2,2,2,2,0,2,2,1,0,0,0,0,2,2,1,0,2,1,1,2,2,0,2,2,2,0,1,2,2,0,1,2,1,1,1,1,2,0,2,2,2,1,1,0,1,1,2,2,1,2,2,0,2,2,0,2,2,0,1,2,1,0,2,1,2,2,0,1,2,1
35890,0,2,0,2,2,1,2,1,2,2,1,2,2,1,2,2,1,2,1,0,0,2,0,2,1,1,1,2,1,1,0,0,2,2,0,1,0,2,1,0,1,2,0,2,1,0,2,2,0,1,0,0,0,1,0,2,1,2,2,2,2,0,0,0,0,0,0,2,1,1,0,2,1,1,1,0,2,1,1,2,2,1,1,0,1,1,1,2,1,0,1,2,2,1,0,0,2,0,0,2,1,0,1,0,2,1,1,2,0,0,0,2,1,0,0,0,2,0,0,0,0,1,2,2,2
32620,0,2,2,0,2,2,0,1,0,2,2,2,1,1,1,2,2,2,1,1,2,1,2,1,2,2,2,1,1,2,2,0,2,2,1,1,0,1,1,2,1,1,1,2,2,1,0,1,2,1,1,2,2,1,1,0,2,2,2,1,2,2,1,0,0,0,0,2,2,1,0,2,1,1,2,2,1,2,2,2,0,1,0,2,0,0,2,1,1,1,1,2,1,2,2,2,1,1,1,0,0,1,0,2,1,2,2,0,0,1,2,1,2,0,2,0,1,0,1,2,0,0,0,2,2
64260,0,1,2,2,2,1,1,1,0,1,0,0,2,1,0,2,2,2,1,2,1,1,0,0,2,1,2,1,1,1,2,0,2,2,2,1,0,0,1,0,1,1,1,2,0,0,2,1,2,1,1,1,2,0,1,2,2,2,2,2,2,2,0,0,0,0,0,2,1,1,0,2,1,1,2,2,1,0,2,2,1,1,1,2,2,1,2,1,1,1,1,2,0,1,2,1,1,1,1,2,1,0,2,1,2,2,2,2,2,1,1,2,1,1,2,2,2,1,1,2,2,1,2,2,2
287410,0,1,1,2,2,0,2,1,1,1,2,2,1,1,2,1,2,2,1,1,2,1,2,1,1,2,2,0,1,2,1,0,1,0,0,1,2,2,1,2,1,2,1,1,1,0,2,1,2,1,0,2,2,0,2,2,2,1,2,1,2,1,2,0,0,0,0,2,1,1,0,2,1,1,2,2,0,2,2,2,1,1,1,2,0,1,2,1,1,2,1,2,1,1,1,0,2,2,2,0,1,0,0,1,2,2,1,2,2,0,2,2,1,2,2,1,2,0,1,2,1,1,2,1,2
110790,0,2,0,2,0,0,1,0,1,2,0,0,2,2,0,2,2,2,1,1,0,0,0,2,1,1,0,1,1,0,0,0,0,0,0,1,1,2,0,0,0,1,2,1,0,0,2,2,2,0,1,2,2,2,1,0,0,2,2,1,0,2,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,2,2,1,0,0,1,2,1,2,0,0,2,2,0,2,2,0,2,1,0,0,1,0,0,2,2,0,2,0,0,2,0,1,0,1,2,1,2,1,1,1,2,0,0,1
99320,0,2,2,2,2,1,1,2,0,0,0,2,2,1,2,2,2,2,1,0,1,1,2,2,0,0,2,1,1,1,0,0,2,0,2,1,2,0,1,0,1,1,1,2,2,1,2,0,2,1,1,0,2,1,2,1,2,2,2,2,2,2,1,0,0,0,0,2,2,1,0,0,1,0,0,2,1,2,2,2,0,0,0,2,1,0,2,1,1,1,1,0,2,0,2,0,1,0,0,2,0,0,0,1,2,2,1,1,1,0,2,2,1,2,0,1,2,0,2,0,2,2,1,1,1
